SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
FASM,308.00,305.00,305.00,305.00,305.00,-3.00,-0.97%,400
ILTM,968.17,968.17,"1,040.78",968.17,"1,040.78",72.61,7.50%,240
SHJS,70.99,69.99,69.99,69.99,69.99,-1.00,-1.41%,200
PRET,243.00,240.00,240.00,239.99,239.99,-3.01,-1.24%,200
AGIL,240.24,230.05,239.99,230.05,239.99,-0.25,-0.10%,200
GLPL,288.33,308.55,308.55,300.00,300.00,11.67,4.05%,200
COLGXDXB,"3,071.83","3,000.00","3,000.00","2,970.00","2,970.00",-101.83,-3.31%,120
SAPT,904.99,892.00,892.00,891.51,891.51,-13.48,-1.49%,100
NESTLE,"6,993.33","6,925.00","6,950.00","6,900.00","6,900.00",-93.33,-1.33%,100
TICL,258.08,260.00,260.00,260.00,260.00,1.92,0.74%,100
PAKT,"1,700.00","1,675.00","1,696.00","1,675.00","1,695.00",-5.00,-0.29%,80
IDYM,532.50,505.01,505.01,505.01,505.01,-27.49,-5.16%,50
PMPK,"1,733.00","1,731.99","1,732.00","1,731.99","1,732.00",-1.00,-0.06%,40
